Sun, Dec 4, 2016	7:00	New Orleans Pelicans	92	Oklahoma City Thunder	101	18,203	
Mon, Dec 5, 2016	7:30	Oklahoma City Thunder	102	Atlanta Hawks	99	14,654	
Mon, Dec 5, 2016	7:30	Washington Wizards	118	Brooklyn Nets	113	12,529	
Mon, Dec 5, 2016	8:00	Portland Trail Blazers	112	Chicago Bulls	110	21,351	
Mon, Dec 5, 2016	8:30	Charlotte Hornets	109	Dallas Mavericks	101	19,228	
Mon, Dec 5, 2016	10:30	Indiana Pacers	106	Golden State Warriors	142	19,596	
Mon, Dec 5, 2016	8:00	Boston Celtics	106	Houston Rockets	107	15,730	
Mon, Dec 5, 2016	10:30	Utah Jazz	107	Los Angeles Lakers	101	18,279	
Mon, Dec 5, 2016	8:00	San Antonio Spurs	97	Milwaukee Bucks	96	14,256	
Mon, Dec 5, 2016	8:00	Memphis Grizzlies	110	New Orleans Pelicans	108	13,795	
Mon, Dec 5, 2016	7:00	Denver Nuggets	106	Philadelphia 76ers	98	11,815	
Mon, Dec 5, 2016	7:30	Cleveland Cavaliers	116	Toronto Raptors	112	19,800	
Tue, Dec 6, 2016	7:30	Chicago Bulls	91	Detroit Pistons	102	14,305	
Tue, Dec 6, 2016	8:00	Philadelphia 76ers	91	Memphis Grizzlies	96	13,521	
Tue, Dec 6, 2016	7:30	New York Knicks	114	Miami Heat	103	19,610	
Tue, Dec 6, 2016	8:00	San Antonio Spurs	105	Minnesota Timberwolves	91	12,585	
Tue, Dec 6, 2016	9:00	Phoenix Suns	105	Utah Jazz	112	18,997	
Tue, Dec 6, 2016	7:00	Orlando Magic	124	Washington Wizards	116	12,116	
Wed, Dec 7, 2016	7:30	Miami Heat	95	Atlanta Hawks	103	11,326	
Wed, Dec 7, 2016	7:30	Denver Nuggets	111	Brooklyn Nets	116	14,159	
Wed, Dec 7, 2016	7:00	Detroit Pistons	77	Charlotte Hornets	87	15,141	
Wed, Dec 7, 2016	8:30	Sacramento Kings	120	Dallas Mavericks	89	19,711	
Wed, Dec 7, 2016	8:00	Los Angeles Lakers	95	Houston Rockets	134	16,141	
Wed, Dec 7, 2016	10:30	Golden State Warriors	115	Los Angeles Clippers	98	19,239	
Wed, Dec 7, 2016	8:00	Portland Trail Blazers	107	Milwaukee Bucks	115	14,033	
Wed, Dec 7, 2016	8:00	Cleveland Cavaliers	126	New York Knicks	94	19,812	
Wed, Dec 7, 2016	7:00	Boston Celtics	117	Orlando Magic	87	17,009	
Wed, Dec 7, 2016	9:00	Indiana Pacers	109	Phoenix Suns	94	17,452	
Thu, Dec 8, 2016	9:30	San Antonio Spurs	91	Chicago Bulls	95	21,489	
Thu, Dec 8, 2016	8:00	Portland Trail Blazers	86	Memphis Grizzlies	88	14,317	
Thu, Dec 8, 2016	8:00	Philadelphia 76ers	99	New Orleans Pelicans	88	14,158	
Thu, Dec 8, 2016	7:00	Minnesota Timberwolves	110	Toronto Raptors	124	19,800	
Thu, Dec 8, 2016	9:00	Golden State Warriors	106	Utah Jazz	99	19,911	
Thu, Dec 8, 2016	7:00	Denver Nuggets	85	Washington Wizards	92	12,645	
Fri, Dec 9, 2016	7:30	Toronto Raptors	101	Boston Celtics	94	18,624	
Fri, Dec 9, 2016	7:00	Orlando Magic	88	Charlotte Hornets	109	15,707	
Fri, Dec 9, 2016	7:30	Miami Heat	84	Cleveland Cavaliers	114	20,562	
Fri, Dec 9, 2016	8:30	Indiana Pacers	103	Dallas Mavericks	111	19,486	
Fri, Dec 9, 2016	10:30	Phoenix Suns	119	Los Angeles Lakers	115	18,997	
Fri, Dec 9, 2016	8:00	Atlanta Hawks	114	Milwaukee Bucks	110	16,289	
Fri, Dec 9, 2016	8:00	Detroit Pistons	117	Minnesota Timberwolves	90	14,109	
Fri, Dec 9, 2016	8:00	Houston Rockets	102	Oklahoma City Thunder	99	18,203	
Fri, Dec 9, 2016	10:30	New York Knicks	103	Sacramento Kings	100	17,608	
Sat, Dec 10, 2016	8:00	Miami Heat	100	Chicago Bulls	105	21,450	
Sat, Dec 10, 2016	7:30	Charlotte Hornets	105	Cleveland Cavaliers	116	20,562	
Sat, Dec 10, 2016	8:00	Dallas Mavericks	87	Houston Rockets	109	15,761	
Sat, Dec 10, 2016	7:00	Portland Trail Blazers	111	Indiana Pacers	118	16,211	
Sat, Dec 10, 2016	10:30	New Orleans Pelicans	105	Los Angeles Clippers	133	19,060	
Sat, Dec 10, 2016	8:00	Golden State Warriors	89	Memphis Grizzlies	110	18,119	
Sat, Dec 10, 2016	7:00	Denver Nuggets	121	Orlando Magic	113	17,010	
Sat, Dec 10, 2016	8:30	Brooklyn Nets	101	San Antonio Spurs	130	18,418	
Sat, Dec 10, 2016	9:00	Sacramento Kings	84	Utah Jazz	104	19,331	
Sat, Dec 10, 2016	7:00	Milwaukee Bucks	105	Washington Wizards	110	14,816	
Sun, Dec 11, 2016	6:00	Philadelphia 76ers	97	Detroit Pistons	79	7,244	
Sun, Dec 11, 2016	9:30	New York Knicks	118	Los Angeles Lakers	112	18,997	
Sun, Dec 11, 2016	7:00	Golden State Warriors	116	Minnesota Timberwolves	108	18,452	
Sun, Dec 11, 2016	7:00	Boston Celtics	96	Oklahoma City Thunder	99	18,203	
Sun, Dec 11, 2016	8:30	New Orleans Pelicans	120	Phoenix Suns	119	16,949	
Mon, Dec 12, 2016	8:30	Denver Nuggets	92	Dallas Mavericks	112	19,425	
Mon, Dec 12, 2016	8:00	Brooklyn Nets	118	Houston Rockets	122	13,619	
Mon, Dec 12, 2016	7:00	Charlotte Hornets	94	Indiana Pacers	110	14,138	
Mon, Dec 12, 2016	10:30	Portland Trail Blazers	120	Los Angeles Clippers	121	19,060	
Mon, Dec 12, 2016	7:30	Washington Wizards	101	Miami Heat	112	19,600	
Mon, Dec 12, 2016	10:30	Los Angeles Lakers	92	Sacramento Kings	116	17,608	
Mon, Dec 12, 2016	7:30	Milwaukee Bucks	100	Toronto Raptors	122	19,800	
Tue, Dec 13, 2016	7:30	Orlando Magic	131	Atlanta Hawks	120	13,585	
Tue, Dec 13, 2016	8:00	Minnesota Timberwolves	99	Chicago Bulls	94	21,146	
Tue, Dec 13, 2016	7:00	Memphis Grizzlies	86	Cleveland Cavaliers	103	20,562	
Tue, Dec 13, 2016	8:00	Golden State Warriors	113	New Orleans Pelicans	109	17,789	
Tue, Dec 13, 2016	9:00	New York Knicks	111	Phoenix Suns	113	16,429	
Tue, Dec 13, 2016	10:30	Oklahoma City Thunder	95	Portland Trail Blazers	114	19,505	
Wed, Dec 14, 2016	7:30	Los Angeles Lakers	97	Brooklyn Nets	107	17,732	
Wed, Dec 14, 2016	8:30	Detroit Pistons	95	Dallas Mavericks	85	19,687	
Wed, Dec 14, 2016	8:00	Sacramento Kings	98	Houston Rockets	132	15,039	
Wed, Dec 14, 2016	8:00	Cleveland Cavaliers	85	Memphis Grizzlies	93	17,449	
Wed, Dec 14, 2016	7:00	Indiana Pacers	89	Miami Heat	95	19,600	
Wed, Dec 14, 2016	7:00	Los Angeles Clippers	113	Orlando Magic	108	18,846	
Wed, Dec 14, 2016	7:00	Toronto Raptors	123	Philadelphia 76ers	114	16,192	
Wed, Dec 14, 2016	9:30	Boston Celtics	101	San Antonio Spurs	108	18,418	
Wed, Dec 14, 2016	9:00	Oklahoma City Thunder	89	Utah Jazz	109	19,911	
Wed, Dec 14, 2016	7:00	Charlotte Hornets	106	Washington Wizards	109	13,447	
Thu, Dec 15, 2016	9:00	Portland Trail Blazers	120	Denver Nuggets	132	10,022	
Thu, Dec 15, 2016	10:30	New York Knicks	90	Golden State Warriors	103	19,596	
Thu, Dec 15, 2016	8:00	Chicago Bulls	97	Milwaukee Bucks	108	16,704	
Thu, Dec 15, 2016	8:00	Indiana Pacers	95	New Orleans Pelicans	102	15,472	
Thu, Dec 15, 2016	9:00	San Antonio Spurs	107	Phoenix Suns	92	17,165	
Fri, Dec 16, 2016	7:30	Charlotte Hornets	88	Boston Celtics	96	18,624	
Fri, Dec 16, 2016	8:00	Milwaukee Bucks	95	Chicago Bulls	69	21,324	
Fri, Dec 16, 2016	8:00	New Orleans Pelicans	100	Houston Rockets	122	16,728	
Fri, Dec 16, 2016	8:00	Sacramento Kings	96	Memphis Grizzlies	92	15,987	
Fri, Dec 16, 2016	8:00	Los Angeles Clippers	102	Miami Heat	98	19,600	
Fri, Dec 16, 2016	7:00	Brooklyn Nets	111	Orlando Magic	118	17,668	
Fri, Dec 16, 2016	8:00	Los Angeles Lakers	100	Philadelphia 76ers	89	20,491	
Fri, Dec 16, 2016	7:30	Atlanta Hawks	125	Toronto Raptors	121	19,800	
Fri, Dec 16, 2016	10:30	Dallas Mavericks	100	Utah Jazz	103	18,721	
Fri, Dec 16, 2016	7:00	Detroit Pistons	108	Washington Wizards	122	15,573	
Sat, Dec 17, 2016	7:30	Charlotte Hornets	107	Atlanta Hawks	99	17,918	
Sat, Dec 17, 2016	7:30	Los Angeles Lakers	108	Cleveland Cavaliers	119	20,562	
Sat, Dec 17, 2016	9:00	New York Knicks	114	Denver Nuggets	127	12,042	
Sat, Dec 17, 2016	7:00	Indiana Pacers	105	Detroit Pistons	90	15,231	
Sat, Dec 17, 2016	10:30	Portland Trail Blazers	90	Golden State Warriors	135	19,596	
Sat, Dec 17, 2016	8:00	Houston Rockets	111	Minnesota Timberwolves	109	14,689	
Sat, Dec 17, 2016	5:00	Phoenix Suns	101	Oklahoma City Thunder	114	18,203	
Sun, Dec 18, 2016	4:00	Sacramento Kings	79	Dallas Mavericks	99	19,504	
Sun, Dec 18, 2016	6:00	Utah Jazz	82	Memphis Grizzlies	73	15,862	
Sun, Dec 18, 2016	6:00	Boston Celtics	105	Miami Heat	95	19,600	
Sun, Dec 18, 2016	6:00	Toronto Raptors	109	Orlando Magic	79	17,251	
Sun, Dec 18, 2016	6:00	Brooklyn Nets	107	Philadelphia 76ers	108	16,460	
Sun, Dec 18, 2016	7:00	New Orleans Pelicans	100	San Antonio Spurs	113	18,615	
Sun, Dec 18, 2016	3:30	Los Angeles Clippers	110	Washington Wizards	117	17,380	
Mon, Dec 19, 2016	8:00	Detroit Pistons	82	Chicago Bulls	113	21,400	
Mon, Dec 19, 2016	9:00	Dallas Mavericks	107	Denver Nuggets	117	12,581	
Mon, Dec 19, 2016	7:00	Washington Wizards	105	Indiana Pacers	107	17,686	
Mon, Dec 19, 2016	8:00	Phoenix Suns	108	Minnesota Timberwolves	115	12,008	
Mon, Dec 19, 2016	8:00	Atlanta Hawks	110	Oklahoma City Thunder	108	18,203	
Tue, Dec 20, 2016	7:00	Los Angeles Lakers	113	Charlotte Hornets	117	19,093	
Tue, Dec 20, 2016	10:30	Utah Jazz	74	Golden State Warriors	104	19,596	
Tue, Dec 20, 2016	8:00	San Antonio Spurs	102	Houston Rockets	100	18,055	
Tue, Dec 20, 2016	10:30	Denver Nuggets	102	Los Angeles Clippers	119	19,060	
Tue, Dec 20, 2016	8:00	Boston Celtics	112	Memphis Grizzlies	109	16,519	
Tue, Dec 20, 2016	7:30	Orlando Magic	136	Miami Heat	130	19,600	
Tue, Dec 20, 2016	8:00	Cleveland Cavaliers	114	Milwaukee Bucks	108	17,053	
Tue, Dec 20, 2016	7:30	Indiana Pacers	111	New York Knicks	118	19,812	
Tue, Dec 20, 2016	7:00	New Orleans Pelicans	108	Philadelphia 76ers	93	16,322	
Tue, Dec 20, 2016	10:30	Portland Trail Blazers	121	Sacramento Kings	126	17,608	
Tue, Dec 20, 2016	7:30	Brooklyn Nets	104	Toronto Raptors	116	19,800	
Wed, Dec 21, 2016	7:30	Minnesota Timberwolves	92	Atlanta Hawks	84	17,578	
Wed, Dec 21, 2016	8:00	Washington Wizards	107	Chicago Bulls	97	21,358	
Wed, Dec 21, 2016	7:00	Milwaukee Bucks	102	Cleveland Cavaliers	113	20,562	
Wed, Dec 21, 2016	7:30	Memphis Grizzlies	98	Detroit Pistons	86	16,033	
Wed, Dec 21, 2016	8:00	Oklahoma City Thunder	121	New Orleans Pelicans	110	16,375	
Wed, Dec 21, 2016	9:00	Houston Rockets	125	Phoenix Suns	111	18,055	
Wed, Dec 21, 2016	10:00	Dallas Mavericks	96	Portland Trail Blazers	95	19,393	
Wed, Dec 21, 2016	9:00	Sacramento Kings	94	Utah Jazz	93	19,195	
Thu, Dec 22, 2016	7:30	Golden State Warriors	117	Brooklyn Nets	101	17,732	
Thu, Dec 22, 2016	7:00	Boston Celtics	109	Indiana Pacers	102	17,577	
Thu, Dec 22, 2016	10:30	San Antonio Spurs	101	Los Angeles Clippers	106	19,060	
Thu, Dec 22, 2016	8:00	Los Angeles Lakers	107	Miami Heat	115	19,712	
Thu, Dec 22, 2016	7:30	Orlando Magic	95	New York Knicks	106	19,812	
Fri, Dec 23, 2016	7:30	Oklahoma City Thunder	117	Boston Celtics	112	18,624	
Fri, Dec 23, 2016	7:00	Chicago Bulls	91	Charlotte Hornets	103	19,249	
Fri, Dec 23, 2016	7:30	Brooklyn Nets	99	Cleveland Cavaliers	119	20,562	
Fri, Dec 23, 2016	9:00	Atlanta Hawks	109	Denver Nuggets	108	13,823	
Fri, Dec 23, 2016	7:30	Golden State Warriors	119	Detroit Pistons	113	21,012	
Fri, Dec 23, 2016	10:30	Dallas Mavericks	90	Los Angeles Clippers	88	19,060	
Fri, Dec 23, 2016	8:00	Houston Rockets	109	Memphis Grizzlies	115	17,454	
Fri, Dec 23, 2016	8:00	Washington Wizards	96	Milwaukee Bucks	123	15,921	
Fri, Dec 23, 2016	8:00	Sacramento Kings	109	Minnesota Timberwolves	105	13,288	
Fri, Dec 23, 2016	8:00	Miami Heat	87	New Orleans Pelicans	91	16,322	
Fri, Dec 23, 2016	7:00	Los Angeles Lakers	90	Orlando Magic	109	18,846	
Fri, Dec 23, 2016	9:00	Philadelphia 76ers	116	Phoenix Suns	123	16,535	
Fri, Dec 23, 2016	10:00	San Antonio Spurs	110	Portland Trail Blazers	90	19,393	
Fri, Dec 23, 2016	9:00	Toronto Raptors	104	Utah Jazz	98	19,911	
Sun, Dec 25, 2016	2:30	Golden State Warriors	108	Cleveland Cavaliers	109	20,562	
Sun, Dec 25, 2016	10:30	Los Angeles Clippers	102	Los Angeles Lakers	111	18,997	
Sun, Dec 25, 2016	12:00	Boston Celtics	119	New York Knicks	114	19,812	
Sun, Dec 25, 2016	8:00	Minnesota Timberwolves	100	Oklahoma City Thunder	112	18,203	
Sun, Dec 25, 2016	5:00	Chicago Bulls	100	San Antonio Spurs	119	18,428	
Mon, Dec 26, 2016	7:30	Charlotte Hornets	118	Brooklyn Nets	120	17,732	
Mon, Dec 26, 2016	8:00	Indiana Pacers	85	Chicago Bulls	90	21,922	
Mon, Dec 26, 2016	7:30	Cleveland Cavaliers	90	Detroit Pistons	106	18,123	
Mon, Dec 26, 2016	8:00	Phoenix Suns	115	Houston Rockets	131	18,055	
Mon, Dec 26, 2016	10:30	Denver Nuggets	106	Los Angeles Clippers	102	19,060	
Mon, Dec 26, 2016	8:00	Atlanta Hawks	90	Minnesota Timberwolves	104	15,617	
Mon, Dec 26, 2016	8:00	Dallas Mavericks	104	New Orleans Pelicans	111	15,764	
Mon, Dec 26, 2016	7:00	Memphis Grizzlies	102	Orlando Magic	112	17,104	
Mon, Dec 26, 2016	10:00	Toronto Raptors	95	Portland Trail Blazers	91	19,393	
Mon, Dec 26, 2016	10:30	Philadelphia 76ers	100	Sacramento Kings	102	17,608	
Mon, Dec 26, 2016	7:00	Milwaukee Bucks	102	Washington Wizards	107	15,773	
Tue, Dec 27, 2016	7:30	Memphis Grizzlies	103	Boston Celtics	113	18,624	
Tue, Dec 27, 2016	8:30	Houston Rockets	123	Dallas Mavericks	107	20,425	
Tue, Dec 27, 2016	10:30	Utah Jazz	102	Los Angeles Lakers	100	18,997	
Tue, Dec 27, 2016	7:30	Oklahoma City Thunder	106	Miami Heat	94	19,977	
Wed, Dec 28, 2016	7:30	New York Knicks	98	Atlanta Hawks	102	19,066	
Wed, Dec 28, 2016	8:00	Brooklyn Nets	99	Chicago Bulls	101	21,957	
Wed, Dec 28, 2016	9:00	Minnesota Timberwolves	103	Denver Nuggets	105	15,093	
Wed, Dec 28, 2016	7:30	Milwaukee Bucks	119	Detroit Pistons	94	17,222	
Wed, Dec 28, 2016	10:30	Toronto Raptors	111	Golden State Warriors	121	19,596	
Wed, Dec 28, 2016	8:00	Los Angeles Clippers	98	New Orleans Pelicans	102	16,647	
Wed, Dec 28, 2016	7:00	Charlotte Hornets	120	Orlando Magic	101	18,273	
Wed, Dec 28, 2016	10:00	Sacramento Kings	89	Portland Trail Blazers	102	19,665	
Wed, Dec 28, 2016	8:30	Phoenix Suns	98	San Antonio Spurs	119	18,418	
Wed, Dec 28, 2016	7:00	Indiana Pacers	105	Washington Wizards	111	16,172	
Thu, Dec 29, 2016	7:00	Miami Heat	82	Charlotte Hornets	91	19,471	
Thu, Dec 29, 2016	8:00	Boston Celtics	118	Cleveland Cavaliers	124	20,562	
Thu, Dec 29, 2016	10:30	Dallas Mavericks	101	Los Angeles Lakers	89	18,997	
Thu, Dec 29, 2016	8:00	Oklahoma City Thunder	80	Memphis Grizzlies	114	18,119	
Thu, Dec 29, 2016	9:00	Toronto Raptors	91	Phoenix Suns	99	18,055	
Thu, Dec 29, 2016	9:00	Philadelphia 76ers	83	Utah Jazz	100	19,911	
Fri, Dec 30, 2016	8:00	Detroit Pistons	98	Atlanta Hawks	105	19,009	
Fri, Dec 30, 2016	7:30	Miami Heat	114	Boston Celtics	117	18,624	
Fri, Dec 30, 2016	9:00	Philadelphia 76ers	124	Denver Nuggets	122	13,619	
Fri, Dec 30, 2016	10:30	Dallas Mavericks	99	Golden State Warriors	108	19,596	
Fri, Dec 30, 2016	8:00	Los Angeles Clippers	116	Houston Rockets	140	18,055	
Fri, Dec 30, 2016	4:00	Chicago Bulls	101	Indiana Pacers	111	17,923	
Fri, Dec 30, 2016	8:00	Milwaukee Bucks	99	Minnesota Timberwolves	116	17,779	
Fri, Dec 30, 2016	8:00	New York Knicks	92	New Orleans Pelicans	104	18,124	
Fri, Dec 30, 2016	8:30	Portland Trail Blazers	94	San Antonio Spurs	110	18,418	
Fri, Dec 30, 2016	7:00	Brooklyn Nets	95	Washington Wizards	118	16,461	
Sat, Dec 31, 2016	7:00	Milwaukee Bucks	116	Chicago Bulls	96	21,838	
Sat, Dec 31, 2016	7:00	Cleveland Cavaliers	121	Charlotte Hornets	109	19,519	
Sat, Dec 31, 2016	8:00	New York Knicks	122	Houston Rockets	129	18,055	
Sat, Dec 31, 2016	8:00	Los Angeles Clippers	88	Oklahoma City Thunder	114	18,203	
Sat, Dec 31, 2016	5:00	Memphis Grizzlies	112	Sacramento Kings	98	17,608	
Sat, Dec 31, 2016	8:00	Phoenix Suns	86	Utah Jazz	91	19,911
Sun, Jan 1, 2017	6:00	San Antonio Spurs	112	Atlanta Hawks	114	18,088	
Sun, Jan 1, 2017	6:00	Orlando Magic	104	Indiana Pacers	117	17,530	
Sun, Jan 1, 2017	9:30	Toronto Raptors	123	Los Angeles Lakers	114	18,997	
Sun, Jan 1, 2017	6:00	Detroit Pistons	107	Miami Heat	98	19,844	
Sun, Jan 1, 2017	7:00	Portland Trail Blazers	95	Minnesota Timberwolves	89	15,804	
Mon, Jan 2, 2017	7:30	Utah Jazz	101	Brooklyn Nets	89	15,634	
Mon, Jan 2, 2017	8:00	Charlotte Hornets	111	Chicago Bulls	118	21,612	
Mon, Jan 2, 2017	7:00	New Orleans Pelicans	82	Cleveland Cavaliers	90	20,562	
Mon, Jan 2, 2017	10:30	Denver Nuggets	119	Golden State Warriors	127	19,596	
Mon, Jan 2, 2017	8:00	Washington Wizards	91	Houston Rockets	101	16,569	
Mon, Jan 2, 2017	10:30	Phoenix Suns	98	Los Angeles Clippers	109	19,060	
Mon, Jan 2, 2017	7:00	Oklahoma City Thunder	94	Milwaukee Bucks	98	17,423	
Mon, Jan 2, 2017	7:30	Orlando Magic	115	New York Knicks	103	19,812	
Tue, Jan 3, 2017	7:30	Utah Jazz	104	Boston Celtics	115	18,624	
Tue, Jan 3, 2017	8:30	Washington Wizards	105	Dallas Mavericks	113	19,318	
Tue, Jan 3, 2017	9:00	Sacramento Kings	120	Denver Nuggets	113	11,018	
Tue, Jan 3, 2017	7:30	Indiana Pacers	121	Detroit Pistons	116	13,435	
Tue, Jan 3, 2017	10:30	Memphis Grizzlies	102	Los Angeles Lakers	116	18,997	
Tue, Jan 3, 2017	7:00	Minnesota Timberwolves	91	Philadelphia 76ers	93	17,124	
Tue, Jan 3, 2017	9:00	Miami Heat	90	Phoenix Suns	99	16,772	
Tue, Jan 3, 2017	8:30	Toronto Raptors	82	San Antonio Spurs	110	18,418	
Wed, Jan 4, 2017	7:00	Oklahoma City Thunder	112	Charlotte Hornets	123	18,418	
Wed, Jan 4, 2017	8:00	Chicago Bulls	106	Cleveland Cavaliers	94	20,562	
Wed, Jan 4, 2017	10:30	Portland Trail Blazers	117	Golden State Warriors	125	19,596	
Wed, Jan 4, 2017	10:30	Memphis Grizzlies	106	Los Angeles Clippers	115	19,060	
Wed, Jan 4, 2017	7:30	Milwaukee Bucks	105	New York Knicks	104	19,812	
Wed, Jan 4, 2017	7:00	Atlanta Hawks	111	Orlando Magic	92	18,846	
Wed, Jan 4, 2017	10:30	Miami Heat	107	Sacramento Kings	102	17,608	
Thu, Jan 5, 2017	8:30	Phoenix Suns	102	Dallas Mavericks	95	19,570	
Thu, Jan 5, 2017	9:00	San Antonio Spurs	127	Denver Nuggets	99	14,391	
Thu, Jan 5, 2017	7:30	Charlotte Hornets	114	Detroit Pistons	115	13,723	
Thu, Jan 5, 2017	8:00	Oklahoma City Thunder	116	Houston Rockets	118	18,055	
Thu, Jan 5, 2017	7:00	Brooklyn Nets	109	Indiana Pacers	121	16,421	
Thu, Jan 5, 2017	8:00	Atlanta Hawks	99	New Orleans Pelicans	94	15,003	
Thu, Jan 5, 2017	10:30	Los Angeles Lakers	109	Portland Trail Blazers	118	19,403	
Thu, Jan 5, 2017	7:30	Utah Jazz	93	Toronto Raptors	101	19,800	
Fri, Jan 6, 2017	7:30	Philadelphia 76ers	106	Boston Celtics	110	18,624	
Fri, Jan 6, 2017	7:30	Cleveland Cavaliers	116	Brooklyn Nets	108	17,732	
Fri, Jan 6, 2017	10:30	Memphis Grizzlies	128	Golden State Warriors	119	19,596	
Fri, Jan 6, 2017	10:30	Miami Heat	100	Los Angeles Lakers	127	18,997	
Fri, Jan 6, 2017	8:00	New York Knicks	116	Milwaukee Bucks	111	18,717	
Fri, Jan 6, 2017	7:00	Houston Rockets	100	Orlando Magic	93	19,272	
Fri, Jan 6, 2017	10:30	Los Angeles Clippers	106	Sacramento Kings	98	17,608	
Fri, Jan 6, 2017	7:00	Minnesota Timberwolves	105	Washington Wizards	112	18,686	
Sat, Jan 7, 2017	7:30	New Orleans Pelicans	108	Boston Celtics	117	18,624	
Sat, Jan 7, 2017	8:00	Toronto Raptors	118	Chicago Bulls	123	21,195	
Sat, Jan 7, 2017	8:30	Atlanta Hawks	97	Dallas Mavericks	82	19,655	
Sat, Jan 7, 2017	7:00	New York Knicks	109	Indiana Pacers	123	17,367	
Sat, Jan 7, 2017	8:00	Utah Jazz	94	Minnesota Timberwolves	92	13,945	
Sat, Jan 7, 2017	8:00	Denver Nuggets	106	Oklahoma City Thunder	121	18,203	
Sat, Jan 7, 2017	8:30	Charlotte Hornets	85	San Antonio Spurs	102	18,418	
Sun, Jan 8, 2017	12:00	Philadelphia 76ers	105	Brooklyn Nets	95	16,123	
Sun, Jan 8, 2017	3:30	Miami Heat	86	Los Angeles Clippers	98	19,060	
Sun, Jan 8, 2017	9:30	Orlando Magic	95	Los Angeles Lakers	111	18,997	
Sun, Jan 8, 2017	8:00	Utah Jazz	79	Memphis Grizzlies	88	16,112	
Sun, Jan 8, 2017	2:00	Washington Wizards	107	Milwaukee Bucks	101	15,311	
Sun, Jan 8, 2017	8:30	Cleveland Cavaliers	120	Phoenix Suns	116	18,055	
Sun, Jan 8, 2017	9:00	Detroit Pistons	125	Portland Trail Blazers	124	13,506	
Sun, Jan 8, 2017	9:00	Golden State Warriors	117	Sacramento Kings	106	17,608	
Sun, Jan 8, 2017	6:00	Houston Rockets	129	Toronto Raptors	122	19,800	
Mon, Jan 9, 2017	8:00	Oklahoma City Thunder	109	Chicago Bulls	94	21,923	
Mon, Jan 9, 2017	8:00	Dallas Mavericks	92	Minnesota Timberwolves	101	9,625	
Mon, Jan 9, 2017	7:30	New Orleans Pelicans	110	New York Knicks	96	19,812	
Tue, Jan 10, 2017	7:30	Atlanta Hawks	117	Brooklyn Nets	97	13,279	
Tue, Jan 10, 2017	10:30	Miami Heat	95	Golden State Warriors	107	19,596	
Tue, Jan 10, 2017	8:00	Charlotte Hornets	114	Houston Rockets	121	16,196	
Tue, Jan 10, 2017	10:30	Portland Trail Blazers	108	Los Angeles Lakers	87	18,483	
Tue, Jan 10, 2017	10:30	Detroit Pistons	94	Sacramento Kings	100	17,608	
Tue, Jan 10, 2017	8:30	Milwaukee Bucks	109	San Antonio Spurs	107	18,418	
Tue, Jan 10, 2017	7:30	Boston Celtics	106	Toronto Raptors	114	19,800	
Tue, Jan 10, 2017	9:00	Cleveland Cavaliers	92	Utah Jazz	100	19,911	
Tue, Jan 10, 2017	7:00	Chicago Bulls	99	Washington Wizards	101	14,361	
Wed, Jan 11, 2017	8:00	Washington Wizards	108	Boston Celtics	117	18,624	
Wed, Jan 11, 2017	10:30	Orlando Magic	96	Los Angeles Clippers	105	19,060	
Wed, Jan 11, 2017	8:00	Houston Rockets	105	Minnesota Timberwolves	119	13,858	
Wed, Jan 11, 2017	8:00	Memphis Grizzlies	95	Oklahoma City Thunder	103	18,203	
Wed, Jan 11, 2017	7:00	New York Knicks	97	Philadelphia 76ers	98	18,755	
Wed, Jan 11, 2017	10:30	Cleveland Cavaliers	86	Portland Trail Blazers	102	19,393	
Thu, Jan 12, 2017	7:30	New Orleans Pelicans	104	Brooklyn Nets	95	14,352	
Thu, Jan 12, 2017	3:00	Indiana Pacers	112	Denver Nuggets	140	18,689	
Thu, Jan 12, 2017	10:30	Detroit Pistons	107	Golden State Warriors	127	19,596	
Thu, Jan 12, 2017	8:00	Chicago Bulls	89	New York Knicks	104	19,812	
Thu, Jan 12, 2017	10:00	Dallas Mavericks	113	Phoenix Suns	108	19,874	
Thu, Jan 12, 2017	8:30	Los Angeles Lakers	94	San Antonio Spurs	134	18,418	
Fri, Jan 13, 2017	8:00	Boston Celtics	103	Atlanta Hawks	101	18,216	
Fri, Jan 13, 2017	8:00	Memphis Grizzlies	110	Houston Rockets	105	18,055	
Fri, Jan 13, 2017	8:00	Miami Heat	108	Milwaukee Bucks	116	17,483	
Fri, Jan 13, 2017	8:00	Oklahoma City Thunder	86	Minnesota Timberwolves	96	16,644	
Fri, Jan 13, 2017	7:00	Charlotte Hornets	93	Philadelphia 76ers	102	18,215	
Fri, Jan 13, 2017	10:00	Orlando Magic	115	Portland Trail Blazers	109	19,344	
Fri, Jan 13, 2017	10:30	Cleveland Cavaliers	120	Sacramento Kings	108	17,608	
Fri, Jan 13, 2017	7:30	Brooklyn Nets	113	Toronto Raptors	132	19,800	
Fri, Jan 13, 2017	10:30	Detroit Pistons	77	Utah Jazz	110	19,911	
Sat, Jan 14, 2017	5:00	New Orleans Pelicans	99	Chicago Bulls	107	21,916	
Sat, Jan 14, 2017	3:30	Los Angeles Lakers	97	Los Angeles Clippers	113	19,060	
Sat, Jan 14, 2017	6:00	San Antonio Spurs	105	Phoenix Suns	108	20,532	
Sat, Jan 14, 2017	9:00	Orlando Magic	107	Utah Jazz	114	19,911	
