Sat, Nov 25, 2017|9:00 pm|Milwaukee Bucks|108|Utah Jazz|121|17,298|
Sat, Nov 25, 2017|7:00 pm|Portland Trail Blazers|108|Washington Wizards|105|18,092|
Sun, Nov 26, 2017|3:30 pm|Miami Heat|100|Chicago Bulls|93|20,928|
Sun, Nov 26, 2017|6:00 pm|Brooklyn Nets|98|Memphis Grizzlies|88|14,889|
Sun, Nov 26, 2017|3:30 pm|Phoenix Suns|108|Minnesota Timberwolves|119|16,448|
Mon, Nov 27, 2017|7:30 pm|Detroit Pistons|118|Boston Celtics|108|18,624|
Mon, Nov 27, 2017|10:30 pm|Sacramento Kings|110|Golden State Warriors|106|19,596|
Mon, Nov 27, 2017|8:00 pm|Brooklyn Nets|103|Houston Rockets|117|16,189|
Mon, Nov 27, 2017|7:00 pm|Orlando Magic|109|Indiana Pacers|121|12,501|
Mon, Nov 27, 2017|10:30 pm|Los Angeles Lakers|115|Los Angeles Clippers|120|18,086|
Mon, Nov 27, 2017|7:30 pm|Portland Trail Blazers|103|New York Knicks|91|18,409|
Mon, Nov 27, 2017|7:00 pm|Cleveland Cavaliers|113|Philadelphia 76ers|91|20,527|
Mon, Nov 27, 2017|8:30 pm|Dallas Mavericks|108|San Antonio Spurs|115|17,918|
Tue, Nov 28, 2017|8:00 pm|Phoenix Suns|104|Chicago Bulls|99|18,324|
Tue, Nov 28, 2017|7:00 pm|Miami Heat|97|Cleveland Cavaliers|108|20,562|
Tue, Nov 28, 2017|8:00 pm|Washington Wizards|92|Minnesota Timberwolves|89|13,442|
Tue, Nov 28, 2017|10:00 pm|Milwaukee Bucks|112|Sacramento Kings|87|17,583|
Tue, Nov 28, 2017|10:00 pm|Denver Nuggets|77|Utah Jazz|106|16,790|
Wed, Nov 29, 2017|8:30 pm|Brooklyn Nets|109|Dallas Mavericks|104|19,327|
Wed, Nov 29, 2017|7:00 pm|Phoenix Suns|107|Detroit Pistons|131|18,096|
Wed, Nov 29, 2017|8:00 pm|Indiana Pacers|97|Houston Rockets|118|16,760|
Wed, Nov 29, 2017|10:30 pm|Golden State Warriors|127|Los Angeles Lakers|123|18,997|
Wed, Nov 29, 2017|8:00 pm|Minnesota Timberwolves|120|New Orleans Pelicans|102|15,555|
Wed, Nov 29, 2017|7:30 pm|Miami Heat|86|New York Knicks|115|17,693|
Wed, Nov 29, 2017|7:00 pm|Oklahoma City Thunder|108|Orlando Magic|121|17,797|
Wed, Nov 29, 2017|7:00 pm|Washington Wizards|113|Philadelphia 76ers|118|20,492|
Wed, Nov 29, 2017|8:30 pm|Memphis Grizzlies|95|San Antonio Spurs|104|18,013|
Wed, Nov 29, 2017|7:30 pm|Charlotte Hornets|113|Toronto Raptors|126|19,800|
Thu, Nov 30, 2017|7:30 pm|Cleveland Cavaliers|121|Atlanta Hawks|114|16,379|
Thu, Nov 30, 2017|7:30 pm|Philadelphia 76ers|97|Boston Celtics|108|18,624|
Thu, Nov 30, 2017|9:00 pm|Chicago Bulls|110|Denver Nuggets|111|15,156|
Thu, Nov 30, 2017|10:30 pm|Utah Jazz|126|Los Angeles Clippers|107|15,139|
Thu, Nov 30, 2017|10:00 pm|Milwaukee Bucks|103|Portland Trail Blazers|91|19,459|
Fri, Dec 1, 2017|8:00 pm|Sacramento Kings|107|Chicago Bulls|106|19,268|
Fri, Dec 1, 2017|8:00 pm|San Antonio Spurs|95|Memphis Grizzlies|79|16,413|
Fri, Dec 1, 2017|8:00 pm|Charlotte Hornets|100|Miami Heat|105|19,600|
Fri, Dec 1, 2017|8:00 pm|Minnesota Timberwolves|107|Oklahoma City Thunder|111|18,203|
Fri, Dec 1, 2017|7:00 pm|Golden State Warriors|133|Orlando Magic|112|18,846|
Fri, Dec 1, 2017|7:30 pm|Indiana Pacers|115|Toronto Raptors|120|19,800|
Fri, Dec 1, 2017|9:00 pm|New Orleans Pelicans|108|Utah Jazz|114|17,725|
Fri, Dec 1, 2017|7:00 pm|Detroit Pistons|91|Washington Wizards|109|17,885|
Sat, Dec 2, 2017|1:00 pm|Phoenix Suns|111|Boston Celtics|116|18,624|
Sat, Dec 2, 2017|3:00 pm|Atlanta Hawks|114|Brooklyn Nets|102|13,949|
Sat, Dec 2, 2017|7:30 pm|Memphis Grizzlies|111|Cleveland Cavaliers|116|20,562|
Sat, Dec 2, 2017|2:00 pm|Los Angeles Clippers|82|Dallas Mavericks|108|19,245|
Sat, Dec 2, 2017|9:00 pm|Los Angeles Lakers|100|Denver Nuggets|115|19,520|
Sat, Dec 2, 2017|8:30 pm|Sacramento Kings|104|Milwaukee Bucks|109|15,581|
Sat, Dec 2, 2017|7:30 pm|Detroit Pistons|103|Philadelphia 76ers|108|20,562|
Sat, Dec 2, 2017|10:00 pm|New Orleans Pelicans|123|Portland Trail Blazers|116|18,730|
Sun, Dec 3, 2017|9:30 pm|Houston Rockets|118|Los Angeles Lakers|95|18,997|
Sun, Dec 3, 2017|7:00 pm|Golden State Warriors|123|Miami Heat|95|19,600|
Sun, Dec 3, 2017|7:00 pm|Los Angeles Clippers|106|Minnesota Timberwolves|112|13,172|
Sun, Dec 3, 2017|3:30 pm|Orlando Magic|105|New York Knicks|100|19,082|
Sun, Dec 3, 2017|7:00 pm|San Antonio Spurs|87|Oklahoma City Thunder|90|18,203|
Mon, Dec 4, 2017|7:30 pm|Brooklyn Nets|110|Atlanta Hawks|90|12,056|
Mon, Dec 4, 2017|7:30 pm|Milwaukee Bucks|100|Boston Celtics|111|18,624|
Mon, Dec 4, 2017|8:00 pm|Cleveland Cavaliers|113|Chicago Bulls|91|21,323|
Mon, Dec 4, 2017|7:00 pm|Orlando Magic|94|Charlotte Hornets|104|14,419|
Mon, Dec 4, 2017|8:30 pm|Denver Nuggets|105|Dallas Mavericks|122|19,419|
Mon, Dec 4, 2017|7:00 pm|New York Knicks|97|Indiana Pacers|115|12,018|
Mon, Dec 4, 2017|8:00 pm|Minnesota Timberwolves|92|Memphis Grizzlies|95|14,012|
Mon, Dec 4, 2017|8:00 pm|Golden State Warriors|125|New Orleans Pelicans|115|17,004|
Mon, Dec 4, 2017|7:00 pm|Phoenix Suns|115|Philadelphia 76ers|101|20,564|
Mon, Dec 4, 2017|8:30 pm|Detroit Pistons|93|San Antonio Spurs|96|18,288|
Mon, Dec 4, 2017|9:00 pm|Washington Wizards|69|Utah Jazz|116|17,227|
Tue, Dec 5, 2017|8:00 pm|Utah Jazz|94|Oklahoma City Thunder|100|18,203|
Tue, Dec 5, 2017|10:00 pm|Washington Wizards|106|Portland Trail Blazers|92|19,241|
Tue, Dec 5, 2017|7:30 pm|Phoenix Suns|113|Toronto Raptors|126|19,800|
Wed, Dec 6, 2017|7:30 pm|Dallas Mavericks|90|Boston Celtics|97|18,624|
Wed, Dec 6, 2017|8:00 pm|Golden State Warriors|101|Charlotte Hornets|87|19,334|
Wed, Dec 6, 2017|7:00 pm|Sacramento Kings|95|Cleveland Cavaliers|101|20,562|
Wed, Dec 6, 2017|7:00 pm|Chicago Bulls|96|Indiana Pacers|98|13,013|
Wed, Dec 6, 2017|10:30 pm|Minnesota Timberwolves|113|Los Angeles Clippers|107|15,951|
Wed, Dec 6, 2017|8:00 pm|Detroit Pistons|100|Milwaukee Bucks|104|15,841|
Wed, Dec 6, 2017|8:00 pm|Denver Nuggets|114|New Orleans Pelicans|123|15,353|
Wed, Dec 6, 2017|7:30 pm|Memphis Grizzlies|88|New York Knicks|99|19,812|
Wed, Dec 6, 2017|7:00 pm|Atlanta Hawks|106|Orlando Magic|110|16,167|
Wed, Dec 6, 2017|8:30 pm|Miami Heat|105|San Antonio Spurs|117|18,252|
Thu, Dec 7, 2017|10:00 pm|Oklahoma City Thunder|95|Brooklyn Nets|100|20,562|
Thu, Dec 7, 2017|8:00 pm|Los Angeles Lakers|107|Philadelphia 76ers|104|20,495|
Thu, Dec 7, 2017|9:00 pm|Washington Wizards|109|Phoenix Suns|99|15,925|
Thu, Dec 7, 2017|10:30 pm|Houston Rockets|112|Utah Jazz|101|18,306|
Fri, Dec 8, 2017|7:00 pm|Chicago Bulls|119|Charlotte Hornets|111|14,077|
Fri, Dec 8, 2017|7:00 pm|Golden State Warriors|102|Detroit Pistons|98|20,491|
Fri, Dec 8, 2017|7:00 pm|Cleveland Cavaliers|102|Indiana Pacers|106|17,032|
Fri, Dec 8, 2017|8:00 pm|Toronto Raptors|116|Memphis Grizzlies|107|15,417|
Fri, Dec 8, 2017|8:00 pm|Dallas Mavericks|102|Milwaukee Bucks|109|15,889|
Fri, Dec 8, 2017|8:00 pm|Sacramento Kings|116|New Orleans Pelicans|109|15,019|
Fri, Dec 8, 2017|7:00 pm|Denver Nuggets|103|Orlando Magic|89|16,024|
Fri, Dec 8, 2017|9:30 pm|Boston Celtics|102|San Antonio Spurs|105|18,418|
Sat, Dec 9, 2017|7:30 pm|Orlando Magic|110|Atlanta Hawks|117|12,719|
Sat, Dec 9, 2017|6:00 pm|Miami Heat|101|Brooklyn Nets|89|19,777|
Sat, Dec 9, 2017|8:00 pm|New York Knicks|102|Chicago Bulls|104|20,149|
Sat, Dec 9, 2017|7:00 pm|Los Angeles Lakers|110|Charlotte Hornets|99|19,320|
Sat, Dec 9, 2017|8:00 pm|Philadelphia 76ers|98|Cleveland Cavaliers|105|20,562|
Sat, Dec 9, 2017|3:30 pm|Washington Wizards|112|Los Angeles Clippers|113|15,739|
Sat, Dec 9, 2017|9:00 pm|Oklahoma City Thunder|102|Memphis Grizzlies|101|17,794|
Sat, Dec 9, 2017|8:30 pm|Utah Jazz|100|Milwaukee Bucks|117|16,675|
Sat, Dec 9, 2017|9:00 pm|San Antonio Spurs|104|Phoenix Suns|101|16,575|
Sat, Dec 9, 2017|10:00 pm|Houston Rockets|124|Portland Trail Blazers|117|19,503|
Sun, Dec 10, 2017|4:00 pm|Boston Celtics|91|Detroit Pistons|81|18,776|
Sun, Dec 10, 2017|5:00 pm|Denver Nuggets|116|Indiana Pacers|126|14,587|
Sun, Dec 10, 2017|7:00 pm|Dallas Mavericks|92|Minnesota Timberwolves|97|13,094|
Sun, Dec 10, 2017|7:00 pm|Philadelphia 76ers|124|New Orleans Pelicans|131|16,878|
Sun, Dec 10, 2017|7:30 pm|Atlanta Hawks|107|New York Knicks|111|19,189|
Sun, Dec 10, 2017|3:30 pm|Toronto Raptors|102|Sacramento Kings|87|17,583|
Mon, Dec 11, 2017|8:00 pm|Boston Celtics|85|Chicago Bulls|108|19,617|
Mon, Dec 11, 2017|10:30 pm|Portland Trail Blazers|104|Golden State Warriors|111|19,596|
Mon, Dec 11, 2017|8:00 pm|New Orleans Pelicans|123|Houston Rockets|130|18,055|
Mon, Dec 11, 2017|10:30 pm|Toronto Raptors|91|Los Angeles Clippers|96|16,658|
Mon, Dec 11, 2017|8:00 pm|Miami Heat|107|Memphis Grizzlies|82|14,857|
Mon, Dec 11, 2017|8:00 pm|Charlotte Hornets|116|Oklahoma City Thunder|103|18,203|
Tue, Dec 12, 2017|7:30 pm|Washington Wizards|98|Brooklyn Nets|103|14,515|
Tue, Dec 12, 2017|7:00 pm|Atlanta Hawks|114|Cleveland Cavaliers|123|20,562|
Tue, Dec 12, 2017|8:30 pm|San Antonio Spurs|89|Dallas Mavericks|95|19,874|
Tue, Dec 12, 2017|7:00 pm|Denver Nuggets|103|Detroit Pistons|84|15,480|
Tue, Dec 12, 2017|9:30 pm|Philadelphia 76ers|118|Minnesota Timberwolves|112|14,659|
Tue, Dec 12, 2017|7:00 pm|Los Angeles Lakers|109|New York Knicks|113|19,359|
Tue, Dec 12, 2017|10:00 pm|Phoenix Suns|92|Sacramento Kings|99|17,583|
Wed, Dec 13, 2017|7:30 pm|Denver Nuggets|118|Boston Celtics|124|18,624|
Wed, Dec 13, 2017|8:00 pm|Utah Jazz|100|Chicago Bulls|103|18,102|
Wed, Dec 13, 2017|9:30 pm|Charlotte Hornets|96|Houston Rockets|108|16,509|
Wed, Dec 13, 2017|7:00 pm|Oklahoma City Thunder|100|Indiana Pacers|95|17,923|
Wed, Dec 13, 2017|7:30 pm|Portland Trail Blazers|102|Miami Heat|95|19,600|
Wed, Dec 13, 2017|8:00 pm|Milwaukee Bucks|108|New Orleans Pelicans|115|16,863|
Wed, Dec 13, 2017|7:00 pm|Los Angeles Clippers|106|Orlando Magic|95|16,011|
Wed, Dec 13, 2017|9:00 pm|Toronto Raptors|115|Phoenix Suns|109|15,517|
Wed, Dec 13, 2017|7:00 pm|Memphis Grizzlies|87|Washington Wizards|93|15,297|
Thu, Dec 14, 2017|7:30 pm|Detroit Pistons|105|Atlanta Hawks|91|13,548|
Thu, Dec 14, 2017|7:30 pm|New York Knicks|111|Brooklyn Nets|104|17,732|
Thu, Dec 14, 2017|8:00 pm|Los Angeles Lakers|112|Cleveland Cavaliers|121|20,562|
Thu, Dec 14, 2017|10:30 pm|Dallas Mavericks|97|Golden State Warriors|112|19,596|
Thu, Dec 14, 2017|8:00 pm|Sacramento Kings|96|Minnesota Timberwolves|119|11,126|
Fri, Dec 15, 2017|7:30 pm|Utah Jazz|107|Boston Celtics|95|18,624|
Fri, Dec 15, 2017|7:00 pm|Miami Heat|104|Charlotte Hornets|98|15,565|
Fri, Dec 15, 2017|9:00 pm|New Orleans Pelicans|111|Denver Nuggets|117|17,584|
Fri, Dec 15, 2017|9:30 pm|San Antonio Spurs|109|Houston Rockets|124|18,055|
Fri, Dec 15, 2017|7:00 pm|Detroit Pistons|104|Indiana Pacers|98|14,687|
Fri, Dec 15, 2017|8:00 pm|Atlanta Hawks|94|Memphis Grizzlies|96|15,803|
Fri, Dec 15, 2017|8:00 pm|Chicago Bulls|115|Milwaukee Bucks|109|16,921|
Fri, Dec 15, 2017|7:00 pm|Portland Trail Blazers|95|Orlando Magic|88|16,963|
Fri, Dec 15, 2017|7:00 pm|Oklahoma City Thunder|119|Philadelphia 76ers|117|20,612|
Fri, Dec 15, 2017|7:30 pm|Brooklyn Nets|87|Toronto Raptors|120|19,800|
Fri, Dec 15, 2017|7:00 pm|Los Angeles Clippers|91|Washington Wizards|100|15,442|
Sat, Dec 16, 2017|7:00 pm|Portland Trail Blazers|93|Charlotte Hornets|91|16,687|
Sat, Dec 16, 2017|7:30 pm|Utah Jazz|100|Cleveland Cavaliers|109|20,562|
Sat, Dec 16, 2017|8:00 pm|Milwaukee Bucks|111|Houston Rockets|115|18,055|
Sat, Dec 16, 2017|9:00 pm|Boston Celtics|102|Memphis Grizzlies|93|17,794|
Sat, Dec 16, 2017|8:00 pm|Los Angeles Clippers|85|Miami Heat|90|19,600|
Sat, Dec 16, 2017|8:00 pm|Phoenix Suns|108|Minnesota Timberwolves|106|18,109|
Sat, Dec 16, 2017|7:30 pm|Oklahoma City Thunder|96|New York Knicks|111|19,812|
Sat, Dec 16, 2017|8:30 pm|Dallas Mavericks|96|San Antonio Spurs|98|18,418|
Sun, Dec 17, 2017|6:00 pm|Indiana Pacers|109|Brooklyn Nets|97|13,934|
Sun, Dec 17, 2017|4:00 pm|Orlando Magic|110|Detroit Pistons|114|16,312|
Sun, Dec 17, 2017|3:30 pm|Sacramento Kings|93|Toronto Raptors|108|19,800|
Sun, Dec 17, 2017|6:00 pm|Cleveland Cavaliers|106|Washington Wizards|99|20,356|
Mon, Dec 18, 2017|7:30 pm|Miami Heat|104|Atlanta Hawks|110|14,227|
Mon, Dec 18, 2017|8:00 pm|Philadelphia 76ers|115|Chicago Bulls|117|20,796|
Mon, Dec 18, 2017|7:00 pm|New York Knicks|91|Charlotte Hornets|109|15,386|
Mon, Dec 18, 2017|8:30 pm|Phoenix Suns|97|Dallas Mavericks|91|19,245|
Mon, Dec 18, 2017|8:00 pm|Utah Jazz|99|Houston Rockets|120|18,055|
Mon, Dec 18, 2017|7:00 pm|Boston Celtics|112|Indiana Pacers|111|16,055|
Mon, Dec 18, 2017|10:30 pm|Golden State Warriors|116|Los Angeles Lakers|114|18,997|
Mon, Dec 18, 2017|8:00 pm|Portland Trail Blazers|107|Minnesota Timberwolves|108|14,187|
Mon, Dec 18, 2017|8:00 pm|Denver Nuggets|94|Oklahoma City Thunder|95|18,203|
Mon, Dec 18, 2017|8:30 pm|Los Angeles Clippers|91|San Antonio Spurs|109|18,418|
Tue, Dec 19, 2017|8:00 pm|Cleveland Cavaliers|116|Milwaukee Bucks|119|18,717|
Tue, Dec 19, 2017|7:00 pm|Sacramento Kings|101|Philadelphia 76ers|95|20,558|
Tue, Dec 19, 2017|7:00 pm|New Orleans Pelicans|106|Washington Wizards|116|16,529|
Wed, Dec 20, 2017|7:30 pm|Indiana Pacers|105|Atlanta Hawks|95|14,830|
Wed, Dec 20, 2017|7:30 pm|Miami Heat|90|Boston Celtics|89|18,624|
Wed, Dec 20, 2017|7:30 pm|Sacramento Kings|104|Brooklyn Nets|99|13,179|
Wed, Dec 20, 2017|8:00 pm|Orlando Magic|94|Chicago Bulls|112|20,285|
Wed, Dec 20, 2017|7:00 pm|Toronto Raptors|129|Charlotte Hornets|111|15,023|
Wed, Dec 20, 2017|8:30 pm|Detroit Pistons|93|Dallas Mavericks|110|19,580|
Wed, Dec 20, 2017|9:00 pm|Minnesota Timberwolves|112|Denver Nuggets|104|17,002|
Wed, Dec 20, 2017|10:30 pm|Memphis Grizzlies|84|Golden State Warriors|97|19,596|
Wed, Dec 20, 2017|8:00 pm|Los Angeles Lakers|122|Houston Rockets|116|18,055|
Wed, Dec 20, 2017|10:30 pm|Phoenix Suns|95|Los Angeles Clippers|108|17,151|
Wed, Dec 20, 2017|8:00 pm|Utah Jazz|79|Oklahoma City Thunder|107|18,203|
Wed, Dec 20, 2017|10:00 pm|San Antonio Spurs|93|Portland Trail Blazers|91|19,393|
Thu, Dec 21, 2017|7:00 pm|Chicago Bulls|112|Cleveland Cavaliers|115|20,562|
Thu, Dec 21, 2017|8:00 pm|Boston Celtics|93|New York Knicks|102|19,812|
Thu, Dec 21, 2017|7:00 pm|Toronto Raptors|114|Philadelphia 76ers|109|20,680|
Thu, Dec 21, 2017|9:00 pm|Memphis Grizzlies|95|Phoenix Suns|97|16,339|
Thu, Dec 21, 2017|10:30 pm|San Antonio Spurs|89|Utah Jazz|100|18,306|
Fri, Dec 22, 2017|7:30 pm|Washington Wizards|84|Brooklyn Nets|119|15,589|
Fri, Dec 22, 2017|7:00 pm|New York Knicks|101|Detroit Pistons|104|16,922|
Fri, Dec 22, 2017|10:30 pm|Los Angeles Lakers|106|Golden State Warriors|113|19,596|
Fri, Dec 22, 2017|8:00 pm|Los Angeles Clippers|128|Houston Rockets|118|18,055|
Fri, Dec 22, 2017|8:00 pm|Dallas Mavericks|101|Miami Heat|113|19,600|
Fri, Dec 22, 2017|8:00 pm|Charlotte Hornets|104|Milwaukee Bucks|109|17,018|
Fri, Dec 22, 2017|8:00 pm|Atlanta Hawks|117|Oklahoma City Thunder|120|18,203|
Fri, Dec 22, 2017|7:00 pm|New Orleans Pelicans|111|Orlando Magic|97|18,846|
Fri, Dec 22, 2017|10:00 pm|Denver Nuggets|102|Portland Trail Blazers|85|19,473|
Sat, Dec 23, 2017|7:30 pm|Dallas Mavericks|107|Atlanta Hawks|112|13,402|
Sat, Dec 23, 2017|7:30 pm|Chicago Bulls|92|Boston Celtics|117|18,624|
Sat, Dec 23, 2017|7:00 pm|Milwaukee Bucks|106|Charlotte Hornets|111|18,363|
Sat, Dec 23, 2017|8:30 pm|Denver Nuggets|96|Golden State Warriors|81|19,596|
Sat, Dec 23, 2017|7:00 pm|Brooklyn Nets|119|Indiana Pacers|123|17,107|
Sat, Dec 23, 2017|9:30 pm|Portland Trail Blazers|95|Los Angeles Lakers|92|18,997|
Sat, Dec 23, 2017|8:00 pm|Los Angeles Clippers|112|Memphis Grizzlies|115|16,844|
Sat, Dec 23, 2017|8:00 pm|New Orleans Pelicans|109|Miami Heat|94|19,600|
Sat, Dec 23, 2017|9:00 pm|Minnesota Timberwolves|115|Phoenix Suns|106|16,482|
Sat, Dec 23, 2017|10:00 pm|San Antonio Spurs|108|Sacramento Kings|99|17,583|
Sat, Dec 23, 2017|5:00 pm|Philadelphia 76ers|86|Toronto Raptors|102|19,800|
Sat, Dec 23, 2017|8:00 pm|Oklahoma City Thunder|103|Utah Jazz|89|18,306|
Sat, Dec 23, 2017|7:00 pm|Orlando Magic|103|Washington Wizards|130|17,218|
Mon, Dec 25, 2017|5:30 pm|Washington Wizards|111|Boston Celtics|103|18,624|
Mon, Dec 25, 2017|3:00 pm|Cleveland Cavaliers|92|Golden State Warriors|99|19,596|
Mon, Dec 25, 2017|10:30 pm|Minnesota Timberwolves|121|Los Angeles Lakers|104|18,997|
Mon, Dec 25, 2017|12:00 pm|Philadelphia 76ers|105|New York Knicks|98|19,812|
Mon, Dec 25, 2017|8:00 pm|Houston Rockets|107|Oklahoma City Thunder|112|18,203|
Tue, Dec 26, 2017|7:00 pm|Toronto Raptors|93|Dallas Mavericks|98|20,005|
Tue, Dec 26, 2017|9:00 pm|Utah Jazz|83|Denver Nuggets|107|17,104|
Tue, Dec 26, 2017|7:00 pm|Indiana Pacers|83|Detroit Pistons|107|20,491|
Tue, Dec 26, 2017|10:30 pm|Sacramento Kings|95|Los Angeles Clippers|122|16,393|
Tue, Dec 26, 2017|7:30 pm|Orlando Magic|89|Miami Heat|107|19,600|
Tue, Dec 26, 2017|8:00 pm|Chicago Bulls|115|Milwaukee Bucks|106|18,717|
Tue, Dec 26, 2017|9:00 pm|Memphis Grizzlies|97|Phoenix Suns|99|17,105|
Tue, Dec 26, 2017|8:30 pm|Brooklyn Nets|97|San Antonio Spurs|109|18,492|
Wed, Dec 27, 2017|7:30 pm|Washington Wizards|99|Atlanta Hawks|113|15,763|
Wed, Dec 27, 2017|8:00 pm|New York Knicks|87|Chicago Bulls|92|21,883|
Wed, Dec 27, 2017|7:00 pm|Boston Celtics|102|Charlotte Hornets|91|19,611|
Wed, Dec 27, 2017|10:30 pm|Utah Jazz|101|Golden State Warriors|126|19,596|
Wed, Dec 27, 2017|7:00 pm|Dallas Mavericks|98|Indiana Pacers|94|17,923|
Wed, Dec 27, 2017|10:30 pm|Memphis Grizzlies|109|Los Angeles Lakers|99|18,997|
Wed, Dec 27, 2017|8:00 pm|Denver Nuggets|125|Minnesota Timberwolves|128|18,978|
Wed, Dec 27, 2017|8:00 pm|Brooklyn Nets|113|New Orleans Pelicans|128|16,707|
Wed, Dec 27, 2017|8:00 pm|Toronto Raptors|107|Oklahoma City Thunder|124|18,203|
Wed, Dec 27, 2017|10:00 pm|Cleveland Cavaliers|95|Sacramento Kings|109|17,583|
Thu, Dec 28, 2017|8:00 pm|Houston Rockets|98|Boston Celtics|99|18,624|
Thu, Dec 28, 2017|8:00 pm|Minnesota Timberwolves|96|Milwaukee Bucks|102|18,717|
Thu, Dec 28, 2017|7:00 pm|Detroit Pistons|89|Orlando Magic|102|18,846|
Thu, Dec 28, 2017|10:30 pm|Philadelphia 76ers|110|Portland Trail Blazers|114|20,104|
Thu, Dec 28, 2017|8:30 pm|New York Knicks|107|San Antonio Spurs|119|18,935|
Fri, Dec 29, 2017|8:00 pm|Indiana Pacers|107|Chicago Bulls|119|21,178|
Fri, Dec 29, 2017|10:30 pm|Charlotte Hornets|111|Golden State Warriors|100|19,596|
Fri, Dec 29, 2017|10:30 pm|Los Angeles Clippers|121|Los Angeles Lakers|106|18,997|
Fri, Dec 29, 2017|8:00 pm|Brooklyn Nets|111|Miami Heat|87|19,600|
Fri, Dec 29, 2017|8:00 pm|Dallas Mavericks|128|New Orleans Pelicans|120|16,878|
Fri, Dec 29, 2017|8:00 pm|Milwaukee Bucks|97|Oklahoma City Thunder|95|18,203|
Fri, Dec 29, 2017|10:00 pm|Phoenix Suns|111|Sacramento Kings|101|17,583|
Fri, Dec 29, 2017|7:30 pm|Atlanta Hawks|98|Toronto Raptors|111|19,800|
Fri, Dec 29, 2017|7:00 pm|Houston Rockets|103|Washington Wizards|121|20,356|
Sat, Dec 30, 2017|7:30 pm|Portland Trail Blazers|89|Atlanta Hawks|104|15,877|
Sat, Dec 30, 2017|9:00 pm|Philadelphia 76ers|107|Denver Nuggets|102|19,599|
Sat, Dec 30, 2017|7:00 pm|San Antonio Spurs|79|Detroit Pistons|93|19,671|
Sat, Dec 30, 2017|8:30 pm|Memphis Grizzlies|128|Golden State Warriors|141|19,596|
Sat, Dec 30, 2017|7:00 pm|New York Knicks|105|New Orleans Pelicans|103|16,947|
Sat, Dec 30, 2017|7:00 pm|Miami Heat|117|Orlando Magic|111|18,846|
Sat, Dec 30, 2017|8:00 pm|Cleveland Cavaliers|101|Utah Jazz|104|18,306|
Sun, Dec 31, 2017|5:30 pm|Brooklyn Nets|105|Boston Celtics|108|18,624|
Sun, Dec 31, 2017|7:00 pm|Los Angeles Lakers|142|Houston Rockets|148|18,179|
Sun, Dec 31, 2017|5:00 pm|Minnesota Timberwolves|107|Indiana Pacers|90|17,923|
Sun, Dec 31, 2017|7:00 pm|Charlotte Hornets|98|Los Angeles Clippers|106|17,348|
Sun, Dec 31, 2017|7:00 pm|Dallas Mavericks|116|Oklahoma City Thunder|113|18,203|
Sun, Dec 31, 2017|8:00 pm|Philadelphia 76ers|123|Phoenix Suns|110|16,983|
Sun, Dec 31, 2017|7:00 pm|Memphis Grizzlies|114|Sacramento Kings|96|17,583|
Sun, Dec 31, 2017|3:30 pm|Chicago Bulls|110|Washington Wizards|114|20,356|
Mon, Jan 1, 2018|7:30 pm|Orlando Magic|95|Brooklyn Nets|98|16,164|
Mon, Jan 1, 2018|8:00 pm|Portland Trail Blazers|124|Chicago Bulls|120|20,860|
Mon, Jan 1, 2018|8:00 pm|Los Angeles Lakers|96|Minnesota Timberwolves|114|18,978|
Mon, Jan 1, 2018|7:30 pm|Milwaukee Bucks|127|Toronto Raptors|131|19,800|
Tue, Jan 2, 2018|7:00 pm|Portland Trail Blazers|110|Cleveland Cavaliers|127|20,562|
Tue, Jan 2, 2018|10:30 pm|Memphis Grizzlies|105|Los Angeles Clippers|113|15,711|
Tue, Jan 2, 2018|7:30 pm|San Antonio Spurs|100|New York Knicks|91|19,812|
Tue, Jan 2, 2018|9:00 pm|Atlanta Hawks|103|Phoenix Suns|104|15,921|
Tue, Jan 2, 2018|10:00 pm|Charlotte Hornets|131|Sacramento Kings|111|17,583|
Wed, Jan 3, 2018|8:00 pm|Cleveland Cavaliers|88|Boston Celtics|102|18,624|
Wed, Jan 3, 2018|7:30 pm|Minnesota Timberwolves|97|Brooklyn Nets|98|16,215|
Wed, Jan 3, 2018|8:00 pm|Toronto Raptors|124|Chicago Bulls|115|20,056|
Wed, Jan 3, 2018|8:30 pm|Golden State Warriors|125|Dallas Mavericks|122|20,212|
Wed, Jan 3, 2018|9:00 pm|Phoenix Suns|111|Denver Nuggets|134|14,079|
Wed, Jan 3, 2018|10:30 pm|Oklahoma City Thunder|133|Los Angeles Lakers|96|18,997|
Wed, Jan 3, 2018|7:30 pm|Detroit Pistons|104|Miami Heat|111|19,600|
Wed, Jan 3, 2018|8:00 pm|Indiana Pacers|101|Milwaukee Bucks|122|15,613|
Wed, Jan 3, 2018|7:00 pm|Houston Rockets|116|Orlando Magic|98|18,588|
Wed, Jan 3, 2018|7:00 pm|San Antonio Spurs|106|Philadelphia 76ers|112|20,642|
Wed, Jan 3, 2018|9:00 pm|New Orleans Pelicans|108|Utah Jazz|98|18,306|
Wed, Jan 3, 2018|7:00 pm|New York Knicks|103|Washington Wizards|121|17,206|
Thu, Jan 4, 2018|8:00 pm|Golden State Warriors|124|Houston Rockets|114|18,055|
Thu, Jan 4, 2018|10:30 pm|Oklahoma City Thunder|127|Los Angeles Clippers|117|19,068|
Fri, Jan 5, 2018|7:00 pm|Minnesota Timberwolves|84|Boston Celtics|91|18,624|
